,attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping,sentiment
94,Mandatory,good,poor,good,0,23863556,0,,awesome,5,6434,Best professor I have ever had. Makes the material extremely interesting. Would definitely recommend taking a class with him. ,11/20/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1416501675000,,580,Yes,,,"['Inspirational', 'Amazing lectures', 'Caring']",people,people,0.5
95,,good,poor,good,0,23745293,0,,awesome,5,6434,His lectures are very informative and clear. He plans and organises his lectures very well. He is highly enthusiastic and ready to spend an extra hour with a student(s) who wants to understand better andor learn more. I highly recommend this professor.,11/04/2014,1.0,1.0,,5,Sorta interested,5.0,5.0,1,Yes,1415143052000,,580,Yes,,,"['Gives good feedback', 'Respected', 'Caring']",people,people,0.266
96,Mandatory,good,poor,good,0,23639674,0,,awesome,5,6434,"I go to everyone of his office hours, and he would spent hours with me explaining everything. I learned a lot from his class. ",10/08/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1412787914000,,580,Yes,,A,[],people,people,-0.1
97,,good,average,good,0,19539529,0,,awesome,5,AA391,He is a great professor and explains the contents in a clear and insightful way. I learnt many useful tools attending his class,12/16/2011,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1324040745000,,580,,,,[],people,people,0.425
98,,good,poor,good,1,19539113,2,,awesome,5,AA391,"He is a very rigorous researcher and an excellent lecturer. He has lots of enthusiasm about teaching and working with students, and he cares much about his students in all aspects.",12/16/2011,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1324038933000,,580,,,,[],people,person,0.4666666666666666
99,,good,poor,good,0,19516741,0,,awesome,5,AAAA,"The best professor I have ever had. His class is not only taught in a very clear way, but also inspires students' interests after class. Besides the knowledge, he also focused on the methodology and philosophy behind the solution. I've been benefited a lot in his class. I would highly recommend this professor.",12/15/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1323909131000,,580,,,,[],people,people,0.17800000000000002
100,,good,average,good,0,19516396,0,,awesome,5,AAAA,One of the best teacher I have ever had. The way he teaches is very clear and easy to understand. Also his class is very enjoyable because he makes the class fun. Highly recommended.,12/15/2011,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1323907829000,,580,,,,[],people,people,0.44555555555555554
101,,average,average,poor,2,14878096,9,,poor,2,AA00,This guy is totally useless and is hated by every single one of his current and old students. Stay away from him at any cost! He is by far the worst professor I have ever known in my life!!!,10/17/2008,3.0,3.0,,1,Really into it,1.5,1.5,1,No,1224272983000,,580,,,,[],people,people,-0.32091836734693874
102,Mandatory,good,average,good,0,25179721,0,online,good,4,2,Cool guy,09/09/2015,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1441802677000,,580,Yes,,A,"['Inspirational', 'Gives good feedback', 'Participation matters']",people,people,0.35
103,,good,poor,good,0,12180159,0,,awesome,5,CS6,Unbelievably innovative!,08/22/2006,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1156262788000,,580,,,,[],people,people,0.625
104,,good,average,good,0,1275071,0,,good,4,6836,really smart and weird,11/06/2003,2.0,2.0,,4,,4.0,4.0,1,,1068130256000,,580,,,,[],people,people,-0.14285714285714285
105,,average,average,average,0,576208,0,,average,3,UROP,Totally self-absorbed.  No interest in undergrad exeriences whatsoever.,02/17/2003,3.0,3.0,,2,,2.5,2.5,1,,1045516149000,,580,,,,[],people,people,0.0
106,,good,good,good,0,541099,0,,awesome,5,6034,No Comments,02/04/2003,4.0,4.0,,5,,5.0,5.0,1,,1044396250000,,580,,,,[],people,people,0.0
107,,average,good,average,0,28235450,0,,average,3,6.720,"clear and organized, but sometimes speaks too fast and in a low voice",05/06/2017,4.0,4.0,,3,,3.0,3.0,1,Yes,1494113818000,Yes,580,Yes,,,"[""Skip class? You won't pass."", 'Lots of homework', 'Lecture heavy']",people,people,0.10000000000000002
108,Mandatory,average,good,poor,0,22352236,0,,poor,2,6720,too hard about attending class,11/20/2013,5.0,5.0,,1,Really into it,1.5,1.5,1,Yes,1384908713000,,580,,,D,[],people,people,-0.2916666666666667
109,,good,good,good,0,12964650,1,,awesome,5,EE002,"One of the most memorable teachers to ever teach me!  He is crystal clear, very well prepared, and very precise.  His was the ONLY 9am class I ever took! :)",04/02/2007,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1175556297000,,580,,,,[],person,people,0.3492857142857143
110,Not Mandatory,average,average,average,0,10367756,1,,average,2,04,Eh; pretty boring.,09/03/2005,2.0,2.0,,3,Low,2.5,2.5,1,,1125767915000,,580,,,A,[],person,people,-0.375
111,,good,average,good,0,3085320,0,,awesome,5,6720J,No Comments,12/20/2004,2.0,2.0,,5,Really into it,5.0,5.0,1,,1103585247000,,580,,,,[],people,people,0.0
112,,good,average,good,0,2244972,0,,awesome,5,6720,"Very clear, precise",06/14/2004,3.0,3.0,,5,,5.0,5.0,1,,1087209369000,,580,,,,[],people,people,0.265
113,,poor,good,poor,0,1964898,0,,awful,1,MIT,just hated the class. very boring.,04/15/2004,5.0,5.0,,1,,1.0,1.0,3,,1082028093000,,580,,,,[],people,people,-0.95
114,,good,average,good,0,850389,0,,awesome,5,6,No Comments,04/17/2003,2.0,2.0,,5,,5.0,5.0,1,,1050621599000,,580,,,,[],people,people,0.0
115,,good,poor,good,0,577815,0,,awesome,5,6720J,No Comments,02/17/2003,1.0,1.0,,5,,5.0,5.0,1,,1045522144000,,580,,,,[],people,people,0.0
116,,good,poor,good,0,15763160,0,,awesome,5,ACCT202,AMAZING professor and EXTREMELY brilliant!,05/04/2009,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1241471330000,,580,,,,[],people,people,0.8
117,Not Mandatory,good,average,good,1,27878256,0,,awesome,5,6002X,"Incredible professor! Easy to follow, inspiring lectures.",03/04/2017,3.0,3.0,,5,,5.0,5.0,1,No,1488652413000,Yes,580,Yes,,,"['Amazing lectures', 'Hilarious', 'Inspirational']",people,person,0.6444444444444445
118,Not Mandatory,good,good,good,2,27562872,2,,awesome,5,EE3157,The Best.,12/19/2016,4.0,4.0,,5,,5.0,5.0,1,No,1482131332000,Yes,580,Yes,,A+,"['Inspirational', 'Respected', 'Amazing lectures']",people,people,1.0
119,,good,poor,good,2,26942332,1,online,awesome,5,EE101,He is a great teacher. Very good to see his lectures.,08/30/2016,1.0,1.0,,5,,5.0,5.0,1,Yes,1472531071000,Yes,580,Yes,,,"['Inspirational', 'Accessible outside class', 'Amazing lectures']",person,people,0.855
120,,good,good,good,1,25894026,1,online,awesome,5,EDX6002X,He is gr8... Luv Him,01/07/2016,4.0,4.0,,4,It's my life,4.5,4.5,1,Yes,1452135883000,,580,No,,,[],person,person,0.0
121,Not Mandatory,good,average,good,3,24098195,1,online,awesome,5,6002X,one of the best teachers i have ever seen !!,12/16/2014,2.0,2.0,,4,Really into it,4.5,4.5,1,No,1418710275000,,580,No,,A,"['Inspirational', 'Hilarious', 'Amazing lectures']",person,people,1.0
122,,good,poor,good,0,23531012,0,online,awesome,5,ECE6002,excellant,08/15/2014,1.0,1.0,,5,Really into it,5.0,5.0,1,No,1408097042000,,580,No,,,[],people,people,0.0
123,Not Mandatory,good,average,good,1,23421585,0,online,awesome,5,6002,"Excellent Professor, Very clear and very practical, he does well at showing things in their nature state",07/03/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1404416750000,,580,Yes,,A,[],people,person,0.44333333333333336
124,,good,average,good,1,22055870,1,online,awesome,5,6002,He is my guru. The best teacher I have ever seen in my lyf. Love him.,08/15/2013,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1376566610000,,580,No,,,[],person,person,0.75
125,,good,poor,good,0,21644685,1,online,awesome,5,EDX6002X,Excellent understanding of the fundamental concepts.,05/01/2013,1.0,1.0,,4,It's my life,4.5,4.5,1,Yes,1367403511000,,580,No,,,[],person,people,1.0
126,,good,average,good,0,21419452,2,,awesome,4,6002X,Showed the way of life,03/17/2013,3.0,3.0,,5,It's my life,4.5,4.5,1,Yes,1363561963000,,580,,,,[],people,people,0.0
127,,average,average,average,0,20512935,2,,average,3,EE101,pretty hard class. quite fast paced. nedd sound knowledge of physics and fundamental electrical circuits to get ahead.,07/24/2012,3.0,3.0,,3,It's my life,3.0,3.0,1,Yes,1343141392000,,580,,,,[],people,people,0.13958333333333334
128,,good,good,average,1,20384269,2,,average,4,CIRCAA,need fist and second order DE  to solve electronic components(RCL) and circuits,06/05/2012,5.0,5.0,,2,Really into it,3.0,3.0,1,Yes,1338927584000,,580,,,,[],people,person,0.0
129,,good,poor,good,0,19755734,1,,awesome,5,EE1,great.,01/21/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1327161780000,,580,,,,[],person,people,0.8
130,,good,poor,good,0,18644032,0,,good,4,EECS6002,great,05/21/2011,1.0,1.0,,4,Really into it,4.0,4.0,1,Yes,1305965771000,,580,,,,[],people,people,0.8
131,,good,poor,good,0,17758164,0,,awesome,5,SDD,Awesum methodology of teaching...,11/12/2010,1.0,1.0,,4,It's my life,4.5,4.5,1,No,1289550053000,,580,,,,[],people,people,0.0
132,,good,poor,good,1,17352900,0,,good,4,EECS6002,"good motivational methods used. also not too emphasis on semiconductor physics , which is good given the course intended. one gets a good view of analysing circuits without getting into details of what is inside.",06/21/2010,1.0,1.0,,4,Really into it,4.0,4.0,1,Yes,1277092470000,,580,,,,[],people,person,0.6999999999999998
133,,good,poor,good,0,17350867,0,,good,5,EECS6002,simple and clear,06/20/2010,1.0,1.0,,3,It's my life,4.0,4.0,1,No,1277018073000,,580,,,,[],people,people,0.05000000000000001
134,,good,poor,good,0,15920357,1,,awesome,5,EECS6002,I view his lectures through MIT open course ware . I really like watching his lectures.,06/01/2009,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1243868059000,,580,,,,[],person,people,0.1
135,,good,poor,good,0,14862454,0,,awesome,5,CCSS602,"Really awesome. He gives us meaning and motivation to keep going, and keep learning. He gave me opportunities...",10/10/2008,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1223673172000,,580,,,,[],people,people,1.0
136,,good,poor,average,0,14492707,0,,good,4,EEEE,demo: dance with chain saw to add noise and eliminate it digital ckt o/p. simply gr8.... :),05/19/2008,1.0,1.0,,3,It's my life,3.5,3.5,1,Yes,1211192644000,,580,,,,[],people,people,0.16666666666666666
137,,good,good,good,0,13483391,0,,awesome,5,SLSKDDSKS,awesome teacher,09/20/2007,5.0,5.0,,5,It's my life,5.0,5.0,1,Yes,1190282067000,,580,,,,[],people,people,1.0
138,,good,poor,good,0,11526793,0,,awesome,5,EE3157,I only follow his video tutorial and they are very great,02/28/2006,1.0,1.0,,5,It's my life,5.0,5.0,1,,1141139185000,,580,,,,[],people,people,0.5
139,,good,average,good,0,3798496,0,,awesome,5,6002,I loved the class!!!,05/05/2005,3.0,3.0,,5,It's my life,5.0,5.0,1,,1115336375000,,580,,,,[],people,people,1.0
140,,average,average,average,0,2483278,3,,average,3,6002,Berries + Apples = mixed fruit,09/20/2004,3.0,3.0,,3,Sorta interested,3.0,3.0,1,,1095706952000,,580,,,,[],people,people,0.0
141,Mandatory,good,good,good,0,1822500,0,,awesome,4,6002,He's the man.  I love the indian accent!!!   Lumped Matter Discipline!! hahahha,03/18/2004,4.0,4.0,,5,,4.5,4.5,3,,1079649784000,,580,,,B+,[],people,people,1.0
142,,average,good,average,0,1451443,1,,poor,2,6002,No Comments,12/06/2003,4.0,4.0,,2,,2.0,2.0,1,,1070744250000,,580,,,,[],person,people,0.0
143,,good,average,good,0,1235435,0,,awesome,5,6002,"Fun lecture, overall good guy.",10/29/2003,3.0,3.0,,5,,5.0,5.0,1,,1067429906000,,580,,,,[],people,people,0.3333333333333333
144,Mandatory,good,average,good,7,27975046,0,,awesome,5,CHEM5111,The best professor for Principles of Chemical Sciences 5.111 at Massachusetts Institute of Technology.,03/31/2017,2.0,2.0,,5,,5.0,5.0,1,Yes,1490958026000,Yes,580,Yes,,A+,"['Amazing lectures', 'Inspirational', 'Respected']",people,people,1.0
145,Not Mandatory,good,average,good,8,27973441,0,,awesome,5,CHEM5111,Excellent for Chemistry any course with her at Massachusetts Institute of Technology easy A+ .   Sofía N Smith PE,03/30/2017,2.0,2.0,,5,,5.0,5.0,1,Yes,1490913976000,Yes,580,Yes,,A+,"['Caring', 'Inspirational', 'Respected']",people,people,0.7166666666666667
146,Not Mandatory,good,average,good,0,27068393,0,,good,4,CHEM5111,"Chem 5.111 is Principles of Chemical Sciences at Massachusetts Institute of Technology. The class is very interesting. She really cares about your learning chemistry. Is a difficult course but is beautiful connected with other sciences like biology, quantum mechanics, and the chemistry of the universe. Excellent Professor",10/23/2016,3.0,3.0,,4,,4.0,4.0,1,Yes,1477254305000,Yes,580,Yes,,,"['Respected', 'Caring', 'Inspirational']",people,people,0.3458333333333334
147,,good,poor,good,0,26177023,0,,awesome,5,CHEM5111,she is the best,03/23/2016,1.0,1.0,,5,,5.0,5.0,1,Yes,1458772065000,,580,Yes,,A+,[],people,people,1.0
148,,good,average,good,1,24817411,0,,awesome,5,512,She actually cares about students,05/13/2015,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1431515893000,,580,Yes,,,[],people,person,0.0
149,Not Mandatory,good,good,good,0,24764217,0,,awesome,5,512,"Dr. Taylor is an incredible teacher. As an instructor, she gets to focus all of her time on teaching, and it shows in her lectures. They were all very clear and well-organized, and therefore very easy to understand. She made me really enjoy organic chemistry.",05/07/2015,4.0,4.0,,5,Really into it,5.0,5.0,1,No,1430992043000,Yes,580,Yes,,A,"['Gives good feedback', 'Amazing lectures']",people,people,0.4983333333333333
150,,good,average,good,0,23979646,0,,awesome,5,CHE,this teacher is amazing!! Search for this video on youtube to watch a lecture of hers. (15. Valence bond theory and hybridization) she's really good ,12/07/2014,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1417990380000,,580,,,Not sure yet,"['Respected', 'Amazing lectures', 'Inspirational']",people,people,0.8187500000000001
151,,good,poor,good,2,18206564,0,,awesome,5,CHEM5111,"she is hot, and good",02/03/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1296698506000,,580,,,,[],people,people,0.475
152,,good,poor,good,0,17091347,0,,awesome,5,CHEM5111,She is awesome. Her style of teaching is very good and easy to understand. The quality of teaching is excellent. Thanks a lot for such a nice effort.,04/30/2010,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1272614128000,,580,,,,[],people,people,0.5919047619047619
153,,average,good,average,0,16463532,0,,average,3,CHEM111,"She is OBSESSED with vitamin B12. She also just gives us cheap methods to find the information we're expected to know for the course, but doesn't impart any understanding at ALL.",12/03/2009,4.0,4.0,,2,Low,2.5,2.5,1,No,1259854818000,,580,,,,[],people,people,-0.06666666666666667
154,,good,average,good,0,15352002,0,,good,5,CHEM5111,Her lectures are very easy to understand. The notes she hands out are extremely helpful for p-sets and exams.,01/10/2009,3.0,3.0,,3,Meh,4.0,4.0,1,No,1231625946000,,580,,,,[],people,people,0.21916666666666668
155,,good,average,good,0,14968727,0,,awesome,5,CHEM5111,"Dr. Taylor is wonderful.  Her lecture notes were organized and understandable, and she is incredibly nice.",11/10/2008,3.0,3.0,,4,Really into it,4.5,4.5,1,Yes,1226352529000,,580,,,,[],people,people,0.8
156,,good,good,good,0,19880403,0,,awesome,4,BII,"Richard Wurtman is an erudite friendly yet exacting professor, well respected in the scientific world.  I appreciated his expertise in the area of nutritional biochemistry and metabolism. He gave willingly of his knowledge and advised several graduate students.  Pleasure to know him and his wife Judy.",03/05/2012,4.0,4.0,,5,Really into it,4.5,4.5,1,Yes,1330955758000,,580,,,,[],people,people,0.185
157,,good,average,good,0,11982036,0,,awesome,4,915,No Comments,06/07/2006,2.0,2.0,,5,Sorta interested,4.5,4.5,1,,1149639412000,,580,,,,[],people,people,0.0
